cod_ibge,municipio,uf,subitem_lc116,descricao_servico,aliquota_iss,lei_municipal,data_atualizacao
4106902,Curitiba,PR,14.07,Perícias,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,14.09,Recrutamento,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,14.10,Fornecimento mão-de-obra,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,14.13,Leilão,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,15.01,Administração imóveis,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,15.02,Corretagem imóveis,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,15.08,Despachantes,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,15.09,Propriedade industrial,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,15.14,Reprografia,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,15.16,Digitação,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,16.01,Transporte municipal,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,17.01,Consultoria jurídica,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,17.02,Atividades jurídicas,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,17.05,Arbitragem,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,17.14,Advocacia,5.0,Lei 14598/2014,2025-01-15
4106902,Curitiba,PR,17.19,Serviços cartorários,5.0,Lei 14598/2014,2025-01-15
2611606,Recife,PE,1.01,Análise e desenvolvimento de sistemas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,1.02,Programação,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,1.03,Processamento de dados,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,1.04,Elaboração de programas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,1.05,Licenciamento de programas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,1.06,Assessoria TI,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,1.07,Suporte técnico TI,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,1.08,Planejamento TI,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,1.09,Configuração hardware/software,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,2.01,Serviços de pesquisas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,4.01,Medicina e biomedicina,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,4.02,Análises clínicas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,4.03,Hospitais,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,4.06,Enfermagem,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,4.11,Odontologia,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,4.14,Psicanálise,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,4.15,Psicologia,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,4.23,Planos de saúde,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,5.01,Medicina veterinária,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,6.01,Barbearia e cabeleireiros,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,6.02,Esteticistas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,6.04,Ginástica e dança,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,6.05,Academias,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.01,Engenharia e arquitetura,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.02,Execução de projetos engenharia,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.03,Elaboração de plantas,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.04,Demolição,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.05,Reparação de edifícios,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.10,Limpeza e manutenção,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.12,Paisagismo,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.16,Florestamento,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.19,Acompanhamento de obras,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,7.20,Sondagens e perfurações,3.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,8.01,Ensino regular,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,8.02,Instrução e treinamento,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,9.01,Hospedagem hotéis,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,9.02,Agenciamento viagens,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,9.03,Guias de turismo,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,10.01,Agenciamento publicidade,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,10.02,Propaganda,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,10.04,Marketing,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,10.09,Planejamento de campanhas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,10.10,Produção publicitária,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,11.01,Organização de festas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,11.02,Bufê,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,11.03,Fornecimento de música,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,11.04,Parques diversão,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,12.01,Espetáculos teatrais,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,12.02,Exibições cinematográficas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,12.13,Produção espetáculos,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,12.16,Recreação e animação,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,13.02,Administração de fundos,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,13.03,Administração consórcios,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,13.04,Administração cartões,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,13.05,Arrendamento mercantil,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.01,Consultoria,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.03,Atuária,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.04,Contabilidade,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.05,Traduções,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.06,Avaliações,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.07,Perícias,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.09,Recrutamento,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.10,Fornecimento mão-de-obra,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,14.13,Leilão,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,15.01,Administração imóveis,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,15.02,Corretagem imóveis,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,15.08,Despachantes,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,15.09,Propriedade industrial,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,15.14,Reprografia,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,15.16,Digitação,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,16.01,Transporte municipal,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,17.01,Consultoria jurídica,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,17.02,Atividades jurídicas,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,17.05,Arbitragem,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,17.14,Advocacia,5.0,Lei 15563/1991,2025-01-15
2611606,Recife,PE,17.19,Serviços cartorários,5.0,Lei 15563/1991,2025-01-15
4314902,Porto Alegre,RS,1.01,Análise e desenvolvimento de sistemas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,1.02,Programação,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,1.03,Processamento de dados,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,1.04,Elaboração de programas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,1.05,Licenciamento de programas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,1.06,Assessoria TI,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,1.07,Suporte técnico TI,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,1.08,Planejamento TI,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,1.09,Configuração hardware/software,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,2.01,Serviços de pesquisas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,4.01,Medicina e biomedicina,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,4.02,Análises clínicas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,4.03,Hospitais,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,4.06,Enfermagem,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,4.11,Odontologia,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,4.14,Psicanálise,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,4.15,Psicologia,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,4.23,Planos de saúde,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,5.01,Medicina veterinária,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,6.01,Barbearia e cabeleireiros,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,6.02,Esteticistas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,6.04,Ginástica e dança,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,6.05,Academias,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.01,Engenharia e arquitetura,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.02,Execução de projetos engenharia,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.03,Elaboração de plantas,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.04,Demolição,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.05,Reparação de edifícios,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.10,Limpeza e manutenção,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.12,Paisagismo,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.16,Florestamento,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.19,Acompanhamento de obras,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,7.20,Sondagens e perfurações,2.5,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,8.01,Ensino regular,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,8.02,Instrução e treinamento,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,9.01,Hospedagem hotéis,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,9.02,Agenciamento viagens,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,9.03,Guias de turismo,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,10.01,Agenciamento publicidade,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,10.02,Propaganda,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,10.04,Marketing,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,10.09,Planejamento de campanhas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,10.10,Produção publicitária,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,11.01,Organização de festas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,11.02,Bufê,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,11.03,Fornecimento de música,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,11.04,Parques diversão,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,12.01,Espetáculos teatrais,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,12.02,Exibições cinematográficas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,12.13,Produção espetáculos,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,12.16,Recreação e animação,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,13.02,Administração de fundos,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,13.03,Administração consórcios,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,13.04,Administração cartões,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,13.05,Arrendamento mercantil,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.01,Consultoria,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.03,Atuária,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.04,Contabilidade,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.05,Traduções,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.06,Avaliações,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.07,Perícias,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.09,Recrutamento,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.10,Fornecimento mão-de-obra,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,14.13,Leilão,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,15.01,Administração imóveis,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,15.02,Corretagem imóveis,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,15.08,Despachantes,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,15.09,Propriedade industrial,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,15.14,Reprografia,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,15.16,Digitação,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,16.01,Transporte municipal,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,17.01,Consultoria jurídica,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,17.02,Atividades jurídicas,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,17.05,Arbitragem,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,17.14,Advocacia,5.0,LC 7/1973,2025-01-15
4314902,Porto Alegre,RS,17.19,Serviços cartorários,5.0,LC 7/1973,2025-01-15
1501402,Belém,PA,1.01,Análise e desenvolvimento de sistemas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,1.02,Programação,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,1.03,Processamento de dados,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,1.04,Elaboração de programas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,1.05,Licenciamento de programas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,1.06,Assessoria TI,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,1.07,Suporte técnico TI,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,1.08,Planejamento TI,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,1.09,Configuração hardware/software,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,2.01,Serviços de pesquisas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,4.01,Medicina e biomedicina,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,4.02,Análises clínicas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,4.03,Hospitais,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,4.06,Enfermagem,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,4.11,Odontologia,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,4.14,Psicanálise,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,4.15,Psicologia,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,4.23,Planos de saúde,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,5.01,Medicina veterinária,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,6.01,Barbearia e cabeleireiros,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,6.02,Esteticistas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,6.04,Ginástica e dança,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,6.05,Academias,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.01,Engenharia e arquitetura,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.02,Execução de projetos engenharia,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.03,Elaboração de plantas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.04,Demolição,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.05,Reparação de edifícios,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.10,Limpeza e manutenção,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.12,Paisagismo,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.16,Florestamento,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.19,Acompanhamento de obras,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,7.20,Sondagens e perfurações,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,8.01,Ensino regular,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,8.02,Instrução e treinamento,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,9.01,Hospedagem hotéis,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,9.02,Agenciamento viagens,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,9.03,Guias de turismo,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,10.01,Agenciamento publicidade,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,10.02,Propaganda,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,10.04,Marketing,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,10.09,Planejamento de campanhas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,10.10,Produção publicitária,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,11.01,Organização de festas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,11.02,Bufê,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,11.03,Fornecimento de música,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,11.04,Parques diversão,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,12.01,Espetáculos teatrais,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,12.02,Exibições cinematográficas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,12.13,Produção espetáculos,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,12.16,Recreação e animação,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,13.02,Administração de fundos,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,13.03,Administração consórcios,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,13.04,Administração cartões,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,13.05,Arrendamento mercantil,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.01,Consultoria,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.03,Atuária,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.04,Contabilidade,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.05,Traduções,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.06,Avaliações,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.07,Perícias,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.09,Recrutamento,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.10,Fornecimento mão-de-obra,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,14.13,Leilão,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,15.01,Administração imóveis,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,15.02,Corretagem imóveis,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,15.08,Despachantes,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,15.09,Propriedade industrial,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,15.14,Reprografia,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,15.16,Digitação,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,16.01,Transporte municipal,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,17.01,Consultoria jurídica,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,17.02,Atividades jurídicas,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,17.05,Arbitragem,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,17.14,Advocacia,2.0,Lei 7056/1977,2025-01-15
1501402,Belém,PA,17.19,Serviços cartorários,2.0,Lei 7056/1977,2025-01-15
5208707,Goiânia,GO,1.01,Análise e desenvolvimento de sistemas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,1.02,Programação,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,1.03,Processamento de dados,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,1.04,Elaboração de programas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,1.05,Licenciamento de programas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,1.06,Assessoria TI,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,1.07,Suporte técnico TI,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,1.08,Planejamento TI,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,1.09,Configuração hardware/software,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,2.01,Serviços de pesquisas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,4.01,Medicina e biomedicina,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,4.02,Análises clínicas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,4.03,Hospitais,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,4.06,Enfermagem,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,4.11,Odontologia,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,4.14,Psicanálise,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,4.15,Psicologia,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,4.23,Planos de saúde,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,5.01,Medicina veterinária,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,6.01,Barbearia e cabeleireiros,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,6.02,Esteticistas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,6.04,Ginástica e dança,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,6.05,Academias,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.01,Engenharia e arquitetura,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.02,Execução de projetos engenharia,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.03,Elaboração de plantas,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.04,Demolição,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.05,Reparação de edifícios,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.10,Limpeza e manutenção,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.12,Paisagismo,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.16,Florestamento,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.19,Acompanhamento de obras,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,7.20,Sondagens e perfurações,2.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,8.01,Ensino regular,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,8.02,Instrução e treinamento,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,9.01,Hospedagem hotéis,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,9.02,Agenciamento viagens,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,9.03,Guias de turismo,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,10.01,Agenciamento publicidade,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,10.02,Propaganda,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,10.04,Marketing,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,10.09,Planejamento de campanhas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,10.10,Produção publicitária,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,11.01,Organização de festas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,11.02,Bufê,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,11.03,Fornecimento de música,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,11.04,Parques diversão,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,12.01,Espetáculos teatrais,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,12.02,Exibições cinematográficas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,12.13,Produção espetáculos,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,12.16,Recreação e animação,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,13.02,Administração de fundos,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,13.03,Administração consórcios,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,13.04,Administração cartões,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,13.05,Arrendamento mercantil,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,14.01,Consultoria,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,14.03,Atuária,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,14.04,Contabilidade,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,14.05,Traduções,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,14.06,Avaliações,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,14.07,Perícias,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,14.09,Recrutamento,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,14.10,Fornecimento mão-de-obra,5.0,Lei 8146/2003,2025-01-15
